cnt_idx	ref_no	ref_norm	ref_type	sigla_prefix	marks	attach_prev	source_column	line_no	group_no
CNT-IDX-0006180	1	16,17	REF			0	p027-c03	24	1
CNT-IDX-0006181	1	66,98	REF			0	p027-c03	25	1
CNT-IDX-0006182	1	51,51	REF			0	p027-c03	26	1
CNT-IDX-0006183	1	16,15	REF		*	0	p027-c03	27	1
CNT-IDX-0006184	1	16,19	REF			0	p027-c03	28	1
CNT-IDX-0006185	1	10,15	REF		^ ^	0	p027-c03	29	1
CNT-IDX-0006186	1	16,15	REF			0	p027-c03	30	1
CNT-IDX-0006186	2	51,33	REF			0	p027-c03	30	2
CNT-IDX-0006187	1	7,77	REF			0	p027-c03	31	1
CNT-IDX-0006188	1	7,93	REF			0	p027-c03	33	1
CNT-IDX-0006189	1	104,80	REF			0	p027-c03	34	1
CNT-IDX-0006190	1	42,27	REF			0	p027-c03	35	1
CNT-IDX-0006191	1	42,31	REF			0	p027-c03	40	1
CNT-IDX-0006192	1	42,28	REF			0	p027-c03	41	1
CNT-IDX-0006193	1	42,30	REF			0	p027-c03	42	1
CNT-IDX-0006194	1	81,74	REF			0	p027-c03	44	1
CNT-IDX-0006195	1	81,73	REF			0	p027-c03	45	1
CNT-IDX-0006196	1	103,13	REF			0	p027-c03	46	1
CNT-IDX-0006197	1	39,68	REF			0	p027-c03	47	1
CNT-IDX-0006198	1	35,87	REF			0	p027-c03	49	1
CNT-IDX-0006199	1	35,86	REF			0	p027-c03	50	1
CNT-IDX-0006200	1	72,73	REF			0	p027-c03	51	1
CNT-IDX-0006201	1	44,73	REF			0	p027-c03	52	1
CNT-IDX-0006202	1	44,72	REF			0	p027-c03	53	1
CNT-IDX-0006203	1	39 68?	OTHER			0	p027-c03	54	1
CNT-IDX-0006204	1	42,25	REF			0	p027-c03	55	1
CNT-IDX-0006205	1	117,44	REF			0	p027-c03	57	1
CNT-IDX-0006206	1	104,79	REF			0	p027-c03	58	1
CNT-IDX-0006207	1	17,61	REF			0	p027-c03	59	1
CNT-IDX-0006208	1	83 81 ° v. Messana	OTHER			0	p027-c03	60	1
CNT-IDX-0006209	1	94,42	REF			0	p027-c03	62	1
CNT-IDX-0006210	1	105,31	REF			0	p027-c03	63	1
CNT-IDX-0006211	1	117,24	REF			0	p027-c03	64	1
CNT-IDX-0006212	1	117,25	REF			0	p027-c03	65	1
CNT-IDX-0006213	1	83,80	REF			0	p027-c03	66	1
CNT-IDX-0006214	1	83,81	REF			0	p027-c03	67	1
CNT-IDX-0006215	1	72,88	REF			0	p027-c03	68	1
CNT-IDX-0006216	1	72,89	REF			0	p027-c03	69	1
CNT-IDX-0006217	1	77,25	REF			0	p027-c03	71	1
CNT-IDX-0006218	1	110,94	REF			0	p027-c03	72	1
CNT-IDX-0006219	1	37,45	REF			0	p027-c03	73	1
CNT-IDX-0006220	1	107,55	REF			0	p027-c03	74	1
CNT-IDX-0006221	1	107,56	REF			0	p027-c03	75	1
CNT-IDX-0006222	1	107,54	REF			0	p027-c03	77	1
CNT-IDX-0006223	1	72,87	REF			0	p027-c03	78	1
CNT-IDX-0006224	1	72,59 E	OTHER			0	p028-c00	3	1
CNT-IDX-0006225	1	90 24 m	OTHER			0	p028-c00	4	1
CNT-IDX-0006226	1	90 52 m	OTHER			0	p028-c00	5	1
CNT-IDX-0006227	1	43 15 * m	OTHER			0	p028-c00	6	1
CNT-IDX-0006228	1	43 15 m	OTHER			0	p028-c00	7	1
CNT-IDX-0006229	1	8 48 M	OTHER			0	p028-c00	8	1
CNT-IDX-0006230	1	8 64 m	OTHER			0	p028-c00	9	1
CNT-IDX-0006231	1	84 4 m	OTHER			0	p028-c00	10	1
CNT-IDX-0006232	1	1,79	REF			0	p028-c00	11	1
CNT-IDX-0006232	2	17,62	REF			0	p028-c00	11	2
CNT-IDX-0006232	3	19,19 m	OTHER			0	p028-c00	11	3
CNT-IDX-0006233	1	67 10 m	OTHER			0	p028-c00	12	1
CNT-IDX-0006234	1	121 100 m	OTHER			0	p028-c00	13	1
CNT-IDX-0006235	1	124,117	REF			0	p028-c00	14	1
CNT-IDX-0006235	2	125,90	REF			0	p028-c00	14	2
CNT-IDX-0006235	3	m 132 149 M	OTHER	m		0	p028-c00	14	3
CNT-IDX-0006236	1	132 179 m	OTHER			0	p028-c00	16	1
CNT-IDX-0006237	1	121,58	REF			0	p028-c00	17	1
CNT-IDX-0006237	2	124 96 m	OTHER			0	p028-c00	17	2
CNT-IDX-0006238	1	89,68 m	OTHER			0	p028-c00	19	1
CNT-IDX-0006239	1	2 98 m	OTHER			0	p028-c00	20	1
CNT-IDX-0006240	1	30 95 (m	OTHER			0	p028-c00	21	1
CNT-IDX-0006241	1	91 19 m	OTHER			0	p028-c00	22	1
CNT-IDX-0006242	1	91,21 (m	OTHER			0	p028-c00	23	1
CNT-IDX-0006243	1	84 19 m	OTHER			0	p028-c00	24	1
CNT-IDX-0006244	1	45 68 M	OTHER			0	p028-c00	26	1
CNT-IDX-0006245	1	25,1 B	OTHER			0	p028-c00	28	1
CNT-IDX-0006246	1	91 33 (m 1 militaris 45 90 jm	OTHER			0	p028-c00	29	1
CNT-IDX-0006247	1	45 89 (m	OTHER			0	p028-c00	31	1
CNT-IDX-0006248	1	68 22 E	OTHER			0	p028-c00	32	1
CNT-IDX-0006249	1	61 61 (m	OTHER			0	p028-c00	33	1
CNT-IDX-0006250	1	61 90 [m	OTHER			0	p028-c00	34	1
CNT-IDX-0006251	1	106 72 m	OTHER			0	p028-c00	35	1
CNT-IDX-0006252	1	106 71 m	OTHER			0	p028-c00	36	1
CNT-IDX-0006253	1	106 70 m	OTHER			0	p028-c00	37	1
CNT-IDX-0006254	1	25 5 in	OTHER			0	p028-c00	38	1
CNT-IDX-0006255	1	81 68 n	OTHER			0	p028-c00	41	1
CNT-IDX-0006256	1	98 89 jm	OTHER			0	p028-c00	42	1
CNT-IDX-0006257	1	117 29 m	OTHER			0	p028-c00	43	1
CNT-IDX-0006258	1	25,6	REF			0	p028-c00	44	1
CNT-IDX-0006259	1	25 9 [x	OTHER			0	p028-c00	46	1
CNT-IDX-0006260	1	25 10 [nm	OTHER			0	p028-c00	47	1
CNT-IDX-0006261	1	25 10 ° in	OTHER			0	p028-c00	48	1
CNT-IDX-0006262	1	25 26? [n	OTHER			0	p028-c00	49	1
CNT-IDX-0006263	1	28 28 n 4 minore parte 31 16 (m	OTHER			0	p028-c00	50	1
CNT-IDX-0006264	1	28 28? (n	OTHER			0	p028-c00	52	1
CNT-IDX-0006265	1	31,14	REF			0	p028-c00	53	1
CNT-IDX-0006266	1	108 38 (n	OTHER			0	p028-c00	54	1
CNT-IDX-0006267	1	83 92 n	OTHER			0	p028-c00	55	1
CNT-IDX-0006268	1	117 28 (n 7 minuit 30 77 n	OTHER			0	p028-c00	56	1
CNT-IDX-0006269	1	25,2 n	OTHER			0	p028-c00	58	1
CNT-IDX-0006270	1	30,853 (n	OTHER			0	p028-c00	59	1
CNT-IDX-0006271	1	43 75 E	OTHER			0	p028-c00	60	1
CNT-IDX-0006272	1	45 74 n	OTHER			0	p028-c00	61	1
CNT-IDX-0006273	1	43 72 n	OTHER			0	p028-c00	62	1
CNT-IDX-0006274	1	45 (3 [n	OTHER			0	p028-c00	63	1
CNT-IDX-0006275	1	94 71 n	OTHER			0	p028-c00	64	1
CNT-IDX-0006276	1	45 71 n	OTHER			0	p028-c00	65	1
CNT-IDX-0006277	1	17,63	REF			0	p028-c00	66	1
CNT-IDX-0006277	2	19 20 n	OTHER			0	p028-c00	66	2
CNT-IDX-0006278	1	128 10 n	OTHER			0	p028-c00	67	1
CNT-IDX-0006279	1	40 17 n	OTHER			0	p028-c00	68	1
CNT-IDX-0006280	1	40 21 ju	OTHER			0	p028-c00	69	1
CNT-IDX-0006281	1	10 18 n	OTHER			0	p028-c00	70	1
CNT-IDX-0006282	1	40 20 n	OTHER			0	p028-c00	71	1
CNT-IDX-0006283	1	40 19 n	OTHER			0	p028-c00	72	1
CNT-IDX-0006284	1	93 25 5	OTHER			0	p028-c00	74	1
CNT-IDX-0006285	1	25,59 * x	OTHER			0	p028-c00	75	1
CNT-IDX-0006286	1	22 41 E 97	OTHER			0	p028-c00	76	1
CNT-IDX-0006287	1	23 42 mors	OTHER			0	p028-c01	2	1
CNT-IDX-0006288	1	23 43 morsi	OTHER			0	p028-c01	3	1
CNT-IDX-0006289	1	23 39 DiOrst	OTHER			0	p028-c01	4	1
CNT-IDX-0006290	1	98 26 morta	OTHER			0	p028-c01	5	1
CNT-IDX-0006291	1	79 57 morti	OTHER			0	p028-c01	6	1
CNT-IDX-0006292	1	117 97 morti	OTHER			0	p028-c01	7	1
CNT-IDX-0006293	1	79 55 moru	OTHER			0	p028-c01	9	1
CNT-IDX-0006294	1	98 25 Morv.	OTHER			0	p028-c01	10	1
CNT-IDX-0006295	1	23 11 mos	OTHER			0	p028-c01	11	1
CNT-IDX-0006296	1	113,3 Mosel	OTHER			0	p028-c01	12	1
CNT-IDX-0006297	1	17,64 motal	OTHER			0	p028-c01	13	1
CNT-IDX-0006298	1	127 53 motu	OTHER			0	p028-c01	14	1
CNT-IDX-0006299	1	31 70 move	OTHER			0	p028-c01	15	1
CNT-IDX-0006300	1	20 2 mox	OTHER			0	p028-c01	16	1
CNT-IDX-0006301	1	19 103 Moys	OTHER			0	p028-c01	17	1
CNT-IDX-0006302	1	20 4 13	OTHER			0	p028-c01	18	1
CNT-IDX-0006303	1	90,51 Moys	OTHER			0	p028-c01	19	1
CNT-IDX-0006304	1	19 102 12	OTHER			0	p028-c01	20	1
CNT-IDX-0006305	1	19 101 mu 1	OTHER			0	p028-c01	21	1
CNT-IDX-0006306	1	35 76 Muen	OTHER			0	p028-c01	22	1
CNT-IDX-0006307	1	70 13 Mucit	OTHER			0	p028-c01	23	1
CNT-IDX-0006308	1	86 14 mcr	OTHER			0	p028-c01	24	1
CNT-IDX-0006309	1	87 53 Muda	OTHER			0	p028-c01	25	1
CNT-IDX-0006310	1	86 86 mugi	OTHER			0	p028-c01	26	1
CNT-IDX-0006311	1	15 57 mugi	OTHER			0	p028-c01	27	1
CNT-IDX-0006312	1	42 98 mugi:	OTHER			0	p028-c01	28	1
CNT-IDX-0006313	1	42 97 mule:	OTHER			0	p028-c01	29	1
CNT-IDX-0006314	1	42 95 mule	OTHER			0	p028-c01	30	1
CNT-IDX-0006315	1	42 96 mule!	OTHER			0	p028-c01	31	1
CNT-IDX-0006316	1	42 94 mulg	OTHER			0	p028-c01	32	1
CNT-IDX-0006317	1	73 22 mulie	OTHER			0	p028-c01	33	1
CNT-IDX-0006318	1	73 24 mulie	OTHER			0	p028-c01	34	1
CNT-IDX-0006319	1	73 19 mulie	OTHER			0	p028-c01	35	1
CNT-IDX-0006320	1	73 23 mulic	OTHER			0	p028-c01	36	1
CNT-IDX-0006321	1	114 60 mulsi	OTHER			0	p028-c01	38	1
CNT-IDX-0006322	1	51 34 iulsi	OTHER			0	p028-c01	39	1
CNT-IDX-0006323	1	94 51 ^ muls	OTHER			0	p028-c01	40	1
CNT-IDX-0006324	1	55 44 multe	OTHER			0	p028-c01	41	1
CNT-IDX-0006325	1	55,45	REF		°	0	p028-c01	42	1
CNT-IDX-0006325	2	119 mult: 66 multe	OTHER			0	p028-c01	42	2
CNT-IDX-0006326	1	55,45	REF			0	p028-c01	45	1
CNT-IDX-0006326	2	119,65 multi	OTHER			0	p028-c01	45	2
CNT-IDX-0006327	1	107 10 mult	OTHER			0	p028-c01	46	1
CNT-IDX-0006328	1	93 54 multi	OTHER			0	p028-c01	47	1
CNT-IDX-0006329	1	53 64 multi	OTHER			0	p028-c01	48	1
CNT-IDX-0006330	1	55 65 multi	OTHER			0	p028-c01	49	1
CNT-IDX-0006331	1	53 63 multi	OTHER			0	p028-c01	50	1
CNT-IDX-0006332	1	53 61 multi	OTHER			0	p028-c01	51	1
CNT-IDX-0006333	1	53 60? multi	OTHER			0	p028-c01	52	1
CNT-IDX-0006334	1	114 43 mult	OTHER			0	p028-c01	53	1
CNT-IDX-0006335	1	107 16 multi	OTHER			0	p028-c01	54	1
CNT-IDX-0006336	1	107 53 multi	OTHER			0	p028-c01	55	1
CNT-IDX-0006337	1	101 2 malt	OTHER			0	p028-c01	56	1
CNT-IDX-0006338	1	91 28 mult	OTHER			0	p028-c01	57	1
CNT-IDX-0006339	1	42 55 mult	OTHER			0	p028-c01	59	1
CNT-IDX-0006340	1	47 4 mult	OTHER			0	p028-c01	60	1
CNT-IDX-0006341	1	58 76 mult	OTHER			0	p028-c01	61	1
CNT-IDX-0006342	1	42 56 mult	OTHER			0	p028-c01	62	1
CNT-IDX-0006343	1	42 57 mulx	OTHER			0	p028-c01	63	1
CNT-IDX-0006344	1	42 58 mum	OTHER			0	p028-c01	64	1
CNT-IDX-0006345	1	63 £9 Mt	OTHER			0	p028-c01	66	1
CNT-IDX-0006346	1	42 54 mun	OTHER			0	p028-c01	67	1
CNT-IDX-0006347	1	105 20? muni	OTHER			0	p028-c01	68	1
CNT-IDX-0006348	1	63 50 mun	OTHER			0	p028-c01	69	1
CNT-IDX-0006349	1	112 27 mun	OTHER			0	p028-c01	70	1
CNT-IDX-0006350	1	112 28 muni	OTHER			0	p028-c01	71	1
CNT-IDX-0006351	1	112 26 ! nnn	OTHER			0	p028-c01	72	1
CNT-IDX-0006352	1	94 53 “mn	OTHER			0	p028-c01	73	1
CNT-IDX-0006353	1	62 12 mnn	OTHER			0	p028-c01	75	1
CNT-IDX-0006354	1	42 53 mun 58 43 munitus	OTHER			0	p028-c01	76	1
CNT-IDX-0006355	1	94 51 inunus 4	OTHER			0	p028-c02	2	1
CNT-IDX-0006356	1	94 52 munuscul	OTHER			0	p028-c02	3	1
CNT-IDX-0006357	1	58 45 murals	OTHER			0	p028-c02	4	1
CNT-IDX-0006358	1	58 46 murena	OTHER			0	p028-c02	5	1
CNT-IDX-0006359	1	119 55 murmor	OTHER			0	p028-c02	6	1
CNT-IDX-0006360	1	58 44 murmura	OTHER			0	p028-c02	7	1
CNT-IDX-0006361	1	17,69	REF			0	p028-c02	8	1
CNT-IDX-0006361	2	105 20 murun) 1	OTHER			0	p028-c02	8	2
CNT-IDX-0006362	1	86 96 mus 17 17 65	OTHER			0	p028-c02	9	1
CNT-IDX-0006362	2	42 52 Musa 11	OTHER			0	p028-c02	9	2
CNT-IDX-0006363	1	113 86 musca 1!	OTHER			0	p028-c02	11	1
CNT-IDX-0006364	1	"31 71"" mnscipul 19 38 musivum"	OTHER			0	p028-c02	12	1
CNT-IDX-0006365	1	119,87	REF			0	p028-c02	16	1
CNT-IDX-0006365	2	125,51	REF			0	p028-c02	16	2
CNT-IDX-0006365	3	mustaceu 1 57 mustela	OTHER			0	p028-c02	16	3
CNT-IDX-0006366	1	4,23	REF		°	0	p028-c02	18	1
CNT-IDX-0006366	2	119,86	REF			0	p028-c02	18	2
CNT-IDX-0006366	3	mustum 1 47	OTHER			0	p028-c02	18	3
CNT-IDX-0006366	4	125,50	REF			0	p028-c02	18	4
CNT-IDX-0006366	5	131 56 mutabilis 7 66 mntat 3:	OTHER			0	p028-c02	18	5
CNT-IDX-0006367	1	117 18 mutilus	OTHER			0	p028-c02	21	1
CNT-IDX-0006368	1	117 19 Mutina €	OTHER			0	p028-c02	22	1
CNT-IDX-0006369	1	117 £5 mutus 8	OTHER			0	p028-c02	24	1
CNT-IDX-0006370	1	112 100 Mygdoni:	OTHER			0	p028-c02	25	1
CNT-IDX-0006371	1	05 22 myracop	OTHER			0	p028-c02	27	1
CNT-IDX-0006372	1	96 44 myrothec	OTHER			0	p028-c02	28	1
CNT-IDX-0006373	1	96 42 myrrha §	OTHER			0	p028-c02	29	1
CNT-IDX-0006374	1	96 47 myrta 1(	OTHER			0	p028-c02	30	1
CNT-IDX-0006375	1	96 45 myrtaciu	OTHER			0	p028-c02	31	1
CNT-IDX-0006376	1	34 21 myrteum	OTHER			0	p028-c02	32	1
CNT-IDX-0006377	1	34,19 mysteriw	OTHER			0	p028-c02	33	1
CNT-IDX-0006378	1	34 20 mystica 112 88	OTHER			0	p028-c02	34	1
CNT-IDX-0006379	1	115,1	REF			0	p028-c02	36	1
CNT-IDX-0006380	1	06,46	REF			0	p028-c02	37	1
CNT-IDX-0006381	1	96 43 na. 17 7	OTHER			0	p028-c02	38	1
CNT-IDX-0006382	1	98,93 Nabdalpl 24 97 117 5	OTHER			0	p028-c02	39	1
CNT-IDX-0006383	1	98 45 124,1	OTHER			0	p028-c02	43	1
CNT-IDX-0006384	1	71 88 1	OTHER			0	p028-c02	44	1
CNT-IDX-0006384	2	13	REF			0	p028-c02	44	2
CNT-IDX-0006385	1	67 43! Nabueho:	OTHER			0	p028-c02	45	1
CNT-IDX-0006386	1	65 48 Nachor	OTHER			0	p028-c02	46	1
CNT-IDX-0006387	1	16 8 124.6.	OTHER			0	p028-c02	47	1
CNT-IDX-0006388	1	24 98 nae 11	OTHER			0	p028-c02	48	1
CNT-IDX-0006389	1	60 47 Naevins 8 causis 60 48 Nahum	OTHER			0	p028-c02	49	1
CNT-IDX-0006390	1	60 49 20124 1	OTHER			0	p028-c02	51	1
CNT-IDX-0006391	1	60 15? 36	OTHER			0	p028-c02	52	1
CNT-IDX-0006391	2	1	REF			0	p028-c02	52	2
CNT-IDX-0006392	1	60 45 ‘nam 1	OTHER			0	p028-c02	53	1
CNT-IDX-0006393	1	60,16	REF			0	p028-c02	54	1
CNT-IDX-0006393	2	Namnete	OTHER			0	p028-c02	54	2
CNT-IDX-0006394	1	"24 98"" naneiseit"	OTHER			0	p028-c02	55	1
CNT-IDX-0006395	1	24 101 nanctus	OTHER			0	p028-c02	56	1
CNT-IDX-0006396	1	24 103 Napdalfa	OTHER			0	p028-c02	57	1
CNT-IDX-0006397	1	24 102 14	OTHER			0	p028-c02	58	1
CNT-IDX-0006398	1	24 96 Narbo 8	OTHER			0	p028-c02	59	1
CNT-IDX-0006399	1	24 99 Narbonei 15 10 nardipist	OTHER			0	p028-c02	60	1
CNT-IDX-0006400	1	117 42 nardus f	OTHER			0	p028-c02	63	1
CNT-IDX-0006401	1	117 41 nares 73	OTHER			0	p028-c02	64	1
CNT-IDX-0006402	1	101 13 narrat 4	OTHER			0	p028-c02	65	1
CNT-IDX-0006403	1	101 12 narrabili.	OTHER			0	p028-c02	66	1
CNT-IDX-0006404	1	48 13 narratio	OTHER			0	p028-c02	67	1
CNT-IDX-0006405	1	48 18 narratini	OTHER			0	p028-c02	68	1
CNT-IDX-0006406	1	48 17 nartheeit	OTHER			0	p028-c02	69	1
CNT-IDX-0006407	1	48 16 narum 1	OTHER			0	p028-c02	70	1
CNT-IDX-0006408	1	48 19 nas 17	OTHER			0	p028-c02	71	1
CNT-IDX-0006409	1	58 12 naseiunr	OTHER			0	p028-c02	72	1
CNT-IDX-0006410	1	58.10 Nasica J	OTHER			0	p028-c02	73	1
CNT-IDX-0006411	1	"66 51 * Nasium 66 51"""	OTHER			0	p028-c02	74	1
CNT-IDX-0006412	1	18,15	REF			0	p028-c03	3	1
CNT-IDX-0006412	2	04 27 19 96 94 4t)	OTHER			0	p028-c03	3	2
CNT-IDX-0006413	1	94 108 67	OTHER			0	p028-c03	7	1
CNT-IDX-0006413	2	109 3 5 68%: 117 45	OTHER			0	p028-c03	7	2
CNT-IDX-0006414	1	109 5 110 60 117 46 100 90	OTHER			0	p028-c03	12	1
CNT-IDX-0006415	1	109 36 109 4 08 94 31 77 73 6 29	OTHER			0	p028-c03	16	1
CNT-IDX-0006416	1	86 30 2. 9 1 110 55	OTHER			0	p028-c03	23	1
CNT-IDX-0006417	1	98,56	REF			0	p028-c03	27	1
CNT-IDX-0006418	1	114,46	REF			0	p028-c03	28	1
CNT-IDX-0006419	1	105 76 105 15	OTHER			0	p028-c03	31	1
CNT-IDX-0006420	1	119 22 119 21 1 2 106 88	OTHER			0	p028-c03	33	1
CNT-IDX-0006420	2	150,56	REF			0	p028-c03	33	2
CNT-IDX-0006421	1	117,59	REF		*	0	p028-c03	40	1
CNT-IDX-0006421	2	30	REF			0	p028-c03	40	2
CNT-IDX-0006421	3	125,103	REF			0	p028-c03	40	3
CNT-IDX-0006421	4	150	REF			0	p028-c03	40	4
CNT-IDX-0006422	1	"117,50"" 120 63"	OTHER			0	p028-c03	43	1
CNT-IDX-0006422	2	JUI NIE 1	OTHER			0	p028-c03	43	2
CNT-IDX-0006422	3	125,21	REF			0	p028-c03	43	3
CNT-IDX-0006422	4	131. 29 30! 117 53	OTHER			0	p028-c03	43	4
CNT-IDX-0006422	5	180 15 18	OTHER			0	p028-c03	43	5
CNT-IDX-0006422	6	125,91	REF			0	p028-c03	43	6
CNT-IDX-0006422	7	120 52. 150	OTHER			0	p028-c03	43	7
CNT-IDX-0006423	1	81,70	REF			0	p028-c03	52	1
CNT-IDX-0006424	1	56,14	REF			0	p028-c03	53	1
CNT-IDX-0006424	2	56 73 4.51	OTHER			0	p028-c03	53	2
CNT-IDX-0006425	1	84,52	REF			0	p028-c03	57	1
CNT-IDX-0006426	1	9s 78	OTHER			0	p028-c03	58	1
CNT-IDX-0006427	1	"98 FO"" 3. 59 18. 62"	OTHER			0	p028-c03	59	1
CNT-IDX-0006428	1	43,03	REF			0	p028-c03	65	1
CNT-IDX-0006429	1	114 47 7.82 02 ! 18,21 11.50	OTHER			0	p028-c03	66	1
CNT-IDX-0006429	2	130,15 8T. 1D	OTHER			0	p028-c03	66	2
CNT-IDX-0006430	1	117,54	REF			0	p029-c00	1	1
CNT-IDX-0006430	2	180	REF			0	p029-c00	1	2
CNT-IDX-0006431	1	121,63	REF			0	p029-c00	2	1
CNT-IDX-0006432	1	104,37	REF			0	p029-c00	3	1
CNT-IDX-0006433	1	48,26	REF			0	p029-c00	4	1
CNT-IDX-0006434	1	130,54	REF			0	p029-c00	5	1
CNT-IDX-0006435	1	79,4	REF			0	p029-c00	6	1
CNT-IDX-0006436	1	120,69	REF			0	p029-c00	7	1
CNT-IDX-0006436	2	12 125 69	OTHER			0	p029-c00	7	2
CNT-IDX-0006436	3	131,23	REF			0	p029-c00	7	3
CNT-IDX-0006437	1	48,28	REF			0	p029-c00	9	1
CNT-IDX-0006438	1	48,29	REF			0	p029-c00	10	1
CNT-IDX-0006439	1	48,27	REF			0	p029-c00	11	1
CNT-IDX-0006440	1	113,24	REF			0	p029-c00	12	1
CNT-IDX-0006441	1	42,73	REF			0	p029-c00	13	1
CNT-IDX-0006442	1	42,74	REF			0	p029-c00	14	1
CNT-IDX-0006443	1	413,73	REF			0	p029-c00	15	1
CNT-IDX-0006444	1	48,20	REF			0	p029-c00	16	1
CNT-IDX-0006445	1	109,73	REF			0	p029-c00	17	1
CNT-IDX-0006446	1	109,72	REF			0	p029-c00	18	1
CNT-IDX-0006447	1	109,68	REF			0	p029-c00	19	1
CNT-IDX-0006447	2	1:	OTHER			0	p029-c00	19	2
CNT-IDX-0006448	1	80,49	REF			0	p029-c00	20	1
CNT-IDX-0006449	1	109,67	REF			0	p029-c00	21	1
CNT-IDX-0006450	1	109,66	REF			0	p029-c00	22	1
CNT-IDX-0006451	1	109,74	REF			0	p029-c00	24	1
CNT-IDX-0006452	1	96,61	REF			0	p029-c00	25	1
CNT-IDX-0006453	1	109,70	REF			0	p029-c00	26	1
CNT-IDX-0006453	2	130.	OTHER			0	p029-c00	26	2
CNT-IDX-0006454	1	109,71	REF			0	p029-c00	27	1
CNT-IDX-0006454	2	1.	OTHER			0	p029-c00	27	2
CNT-IDX-0006455	1	96,5	REF			0	p029-c00	28	1
CNT-IDX-0006456	1	96,4	REF			0	p029-c00	29	1
CNT-IDX-0006457	1	15	REF			0	p029-c00	30	1
CNT-IDX-0006458	1	46,7	REF			0	p029-c00	31	1
CNT-IDX-0006459	1	109,69	REF			0	p029-c00	32	1
CNT-IDX-0006459	2	j	SIGLA_ONLY			1	p029-c00	32	2
CNT-IDX-0006460	1	109 69!	OTHER			0	p029-c00	33	1
CNT-IDX-0006461	1	109,64	REF			0	p029-c00	34	1
CNT-IDX-0006461	2	12	REF			0	p029-c00	34	2
CNT-IDX-0006462	1	109,65	REF			0	p029-c00	35	1
CNT-IDX-0006462	2	j	SIGLA_ONLY			1	p029-c00	35	2
CNT-IDX-0006463	1	109,63	REF			0	p029-c00	36	1
CNT-IDX-0006463	2	130	REF			0	p029-c00	36	2
CNT-IDX-0006464	1	124,4	REF			0	p029-c00	37	1
CNT-IDX-0006465	1	1! 44	OTHER			0	p029-c00	38	1
CNT-IDX-0006465	2	124,3	REF			0	p029-c00	38	2
CNT-IDX-0006465	3	131,1]	OTHER			0	p029-c00	38	3
CNT-IDX-0006466	1	120 933,4	OTHER			0	p029-c00	40	1
CNT-IDX-0006467	1	1,.19	OTHER			0	p029-c00	42	1
CNT-IDX-0006467	2	17,13	REF			0	p029-c00	42	2
CNT-IDX-0006468	1	83,'(4	OTHER			0	p029-c00	43	1
CNT-IDX-0006469	1	83,75	REF			0	p029-c00	44	1
CNT-IDX-0006470	1	68,70	REF			0	p029-c00	45	1
CNT-IDX-0006471	1	1,44	REF			0	p029-c00	46	1
CNT-IDX-0006472	1	75,20	REF			0	p029-c00	47	1
CNT-IDX-0006473	1	36,11	REF			0	p029-c00	48	1
CNT-IDX-0006474	1	36,6	REF			0	p029-c00	49	1
CNT-IDX-0006475	1	86,7	REF			0	p029-c00	50	1
CNT-IDX-0006476	1	36,8	REF			0	p029-c00	51	1
CNT-IDX-0006477	1	36,10	REF			0	p029-c00	52	1
CNT-IDX-0006478	1	36,9	REF			0	p029-c00	53	1
CNT-IDX-0006479	1	36,12	REF			0	p029-c00	54	1
CNT-IDX-0006480	1	25 TO	OTHER			0	p029-c00	57	1
CNT-IDX-0006481	1	25,71	REF			0	p029-c00	58	1
CNT-IDX-0006482	1	71	REF			0	p029-c00	59	1
CNT-IDX-0006483	1	71	REF			0	p029-c00	60	1
CNT-IDX-0006484	1	3,12	REF			0	p029-c00	61	1
CNT-IDX-0006485	1	74,66	REF			0	p029-c00	62	1
CNT-IDX-0006486	1	74,67	REF			0	p029-c00	63	1
CNT-IDX-0006487	1	7 nyctiec	OTHER			0	p029-c00	65	1
CNT-IDX-0006488	1	14,62	REF			0	p029-c00	66	1
CNT-IDX-0006489	1	45,16	REF			0	p029-c00	68	1
CNT-IDX-0006490	1	45 16%	OTHER			0	p029-c00	69	1
CNT-IDX-0006491	1	45,13	REF			0	p029-c00	70	1
CNT-IDX-0006492	1	3,9	REF			0	p029-c00	71	1
CNT-IDX-0006493	1	44,38	REF			0	p029-c00	72	1
CNT-IDX-0006494	1	44 38?	OTHER			0	p029-c00	73	1
CNT-IDX-0006495	1	44 57 16 Nehemias 124 107	OTHER			0	p029-c00	74	1
CNT-IDX-0006495	2	77	REF			0	p029-c00	74	2
CNT-IDX-0006495	3	131,65	REF			0	p029-c00	74	3
CNT-IDX-0006496	1	76,80	REF			0	p029-c01	3	1
CNT-IDX-0006497	1	15,62	REF			0	p029-c01	4	1
CNT-IDX-0006498	1	84,59	REF			0	p029-c01	5	1
CNT-IDX-0006499	1	107,100	REF			0	p029-c01	6	1
CNT-IDX-0006500	1	14,10	REF		*	0	p029-c01	8	1
CNT-IDX-0006501	1	90,64	REF			0	p029-c01	9	1
CNT-IDX-0006502	1	95,75	REF			0	p029-c01	10	1
CNT-IDX-0006503	1	95,76	REF			0	p029-c01	11	1
CNT-IDX-0006504	1	90,62	REF			0	p029-c01	12	1
CNT-IDX-0006505	1	95,74	REF			0	p029-c01	13	1
CNT-IDX-0006506	1	103,78	REF			0	p029-c01	14	1
CNT-IDX-0006507	1	117,48	REF			0	p029-c01	16	1
CNT-IDX-0006507	2	13	REF			0	p029-c01	16	2
